Date,Ticker,Close,Diff_BBLow_%,Diff_BBHigh_%,VsaDPrice,VsaWPrice,VsaDVol,VsaWVol
2026-02-02,ABB.ST,776,19.24,1.82,Neutral,High,Neutral,Neutral
2026-02-02,AZN.ST,1716,6.26,-3.98,High,High,Neutral,Neutral
2026-02-02,INVE-B.ST,348.9,5.06,-0.17,High,High,Neutral,Neutral
2026-02-02,LUG.ST,687.5,-3.28,-18.09,High,High,High,High
2026-02-02,LUMI.ST,222.4,9.06,-9.17,Neutral,High,Neutral,High
2026-02-02,NDA-SE.ST,177.4,3.3,-2.23,High,High,Neutral,Neutral
2026-02-02,SAAB-B.ST,676.7,8.21,-10.56,Neutral,Neutral,Neutral,Neutral
2026-02-02,SEB-A.ST,196.15,2.34,-4.77,High,High,Neutral,High
2026-02-02,SHB-B.ST,234.6,2.87,-2.81,Neutral,Neutral,Neutral,Neutral
2026-02-02,SWED-A.ST,353.1,10.09,-1.61,High,High,Neutral,High
2026-02-02,VOLV-B.ST,330.4,10.99,0.66,High,High,Neutral,Neutral
2026-02-03,ABB.ST,780.8,20.83,0.78,Neutral,High,Neutral,Neutral
2026-02-03,AZN.ST,1688.5,4.48,-5.53,Neutral,Neutral,Neutral,Neutral
2026-02-03,INVE-B.ST,352.7,5.84,0.59,Neutral,Neutral,Neutral,Neutral
2026-02-03,LUG.ST,714,1.54,-15.21,Neutral,Neutral,Neutral,Neutral
2026-02-03,LUMI.ST,235,13.71,-4.07,Neutral,Neutral,Neutral,Neutral
2026-02-03,NDA-SE.ST,177.95,3.59,-1.99,Neutral,Neutral,Neutral,Neutral
2026-02-03,SAAB-B.ST,680.4,5.44,-8.68,Neutral,Neutral,Neutral,Neutral
2026-02-03,SEB-A.ST,197.15,2.89,-4.28,Neutral,Neutral,Neutral,Neutral
2026-02-03,SHB-B.ST,237,3.92,-1.88,Neutral,Neutral,Neutral,Neutral
2026-02-03,SWED-A.ST,356.6,10.62,-1.07,Neutral,Neutral,Neutral,Neutral
2026-02-03,VOLV-B.ST,340.5,14.66,2.21,Neutral,Neutral,Neutral,Neutral
2026-02-04,ABB.ST,780.2,21.26,-0.65,Neutral,Neutral,Neutral,Neutral
2026-02-04,AZN.ST,1701.5,5.19,-4.4,High,High,High,High
2026-02-04,INVE-B.ST,356.75,7.47,0.91,Neutral,Neutral,Neutral,Neutral
2026-02-04,LUG.ST,674,-1.95,-20.72,Neutral,High,Neutral,Neutral
2026-02-04,LUMI.ST,223.6,6.59,-8.22,Neutral,High,Neutral,Neutral
2026-02-04,NDA-SE.ST,179.05,4.04,-1.49,Neutral,Neutral,Neutral,Neutral
2026-02-04,SAAB-B.ST,651.5,-0.16,-11.99,Neutral,High,Neutral,Neutral
2026-02-04,SEB-A.ST,200.1,4.3,-2.9,Neutral,High,Neutral,Neutral
2026-02-04,SHB-B.ST,246,7.72,1.18,High,High,High,High
2026-02-04,SWED-A.ST,361.3,11.44,-0.3,Neutral,Neutral,Neutral,High
2026-02-04,VOLV-B.ST,349.3,18.64,2.71,High,High,Neutral,High
2026-02-05,ABB.ST,772.6,19.79,-2.52,Neutral,High,Neutral,Neutral
2026-02-05,AZN.ST,1711,5.66,-3.54,Neutral,Neutral,Neutral,Neutral
2026-02-05,INVE-B.ST,358.85,8.32,0.69,Neutral,Neutral,Neutral,Neutral
2026-02-05,LUG.ST,667.5,-0.6,-22.09,Neutral,Neutral,Neutral,Neutral
2026-02-05,LUMI.ST,213.4,0.5,-11.81,Neutral,Neutral,Neutral,High
2026-02-05,NDA-SE.ST,175.8,2.11,-3.27,Neutral,Neutral,Neutral,Neutral
2026-02-05,SAAB-B.ST,639.2,-1.94,-13.71,High,High,High,High
2026-02-05,SEB-A.ST,193.55,1.22,-6.14,High,High,Neutral,Neutral
2026-02-05,SHB-B.ST,236.6,3.42,-2.7,High,High,Neutral,High
2026-02-05,SWED-A.ST,351,7.32,-3.06,Neutral,High,Neutral,High
2026-02-05,VOLV-B.ST,346.3,17.91,0.44,Neutral,Neutral,Neutral,Neutral
2026-02-06,ABB.ST,779,20.56,-2.66,Neutral,Neutral,Neutral,Neutral
2026-02-06,AZN.ST,1728.5,6.63,-2.31,Neutral,Neutral,Neutral,Neutral
2026-02-06,INVE-B.ST,362.15,9.69,0.69,Neutral,High,Neutral,Neutral
2026-02-06,LUG.ST,679,2.88,-20.99,Neutral,Neutral,Neutral,Neutral
2026-02-06,LUMI.ST,218.6,2.73,-9.58,Neutral,Neutral,Neutral,Neutral
2026-02-06,NDA-SE.ST,178.1,3.33,-2.06,Neutral,Neutral,Neutral,Neutral
2026-02-06,SAAB-B.ST,656.8,1.4,-11.52,Neutral,High,Neutral,Neutral
2026-02-06,SEB-A.ST,197.3,3.21,-4.32,Neutral,Neutral,Neutral,Neutral
2026-02-06,SHB-B.ST,241.6,5.57,-0.94,Neutral,Neutral,Neutral,Neutral
2026-02-06,SWED-A.ST,355.2,7.73,-1.93,Neutral,Neutral,Neutral,Neutral
2026-02-06,VOLV-B.ST,345.7,17.78,-0.84,Neutral,Neutral,Neutral,Neutral
2026-02-09,ABB.ST,796.4,23.32,-1.74,Neutral,Neutral,Neutral,Neutral
2026-02-09,AZN.ST,1702,4.94,-3.56,Neutral,Neutral,Neutral,Neutral
2026-02-09,INVE-B.ST,363.8,10.5,0.27,Neutral,Neutral,Neutral,Neutral
2026-02-09,LUG.ST,699.5,7.1,-18.44,Neutral,Neutral,Neutral,Neutral
2026-02-09,LUMI.ST,227.4,6.76,-5.98,Neutral,Neutral,Neutral,Neutral
2026-02-09,NDA-SE.ST,178.95,3.71,-1.69,Neutral,Neutral,Neutral,Neutral
2026-02-09,SAAB-B.ST,670.9,3.96,-9.61,Neutral,Neutral,Neutral,Neutral
2026-02-09,SEB-A.ST,196.4,2.85,-4.72,Neutral,Neutral,Neutral,Neutral
2026-02-09,SHB-B.ST,242,5.49,-0.99,Neutral,Neutral,Neutral,Neutral
2026-02-09,SWED-A.ST,356.3,6.99,-1.51,Neutral,Neutral,Neutral,Neutral
2026-02-09,VOLV-B.ST,342.9,16.61,-2.4,Neutral,Neutral,Neutral,Neutral
2026-02-10,ABB.ST,794.2,22.79,-3.02,Neutral,Neutral,Neutral,Neutral
2026-02-10,AZN.ST,1728,6.55,-2.13,Neutral,High,High,High
2026-02-10,INVE-B.ST,364.4,10.84,-0.33,Neutral,Neutral,Neutral,Neutral
2026-02-10,LUG.ST,696,7.44,-18.23,Neutral,Neutral,Neutral,Neutral
2026-02-10,LUMI.ST,225,5.45,-6.96,Neutral,Neutral,Neutral,Neutral
2026-02-10,NDA-SE.ST,177.9,3.08,-2.29,Neutral,Neutral,Neutral,Neutral
2026-02-10,SAAB-B.ST,647.7,1.39,-12.84,Neutral,Neutral,Neutral,Neutral
2026-02-10,SEB-A.ST,194.45,2.07,-5.58,Neutral,Neutral,Neutral,Neutral
2026-02-10,SHB-B.ST,242.6,5.78,-1.03,Neutral,Neutral,Neutral,Neutral
2026-02-10,SWED-A.ST,353.3,5.17,-2.15,Neutral,Neutral,Neutral,Neutral
2026-02-10,VOLV-B.ST,343.4,16.25,-2.88,Neutral,Neutral,Neutral,Neutral
2026-02-11,ABB.ST,800.8,23.29,-3.17,Neutral,Neutral,Neutral,Neutral
2026-02-11,AZN.ST,1786,10.37,0.83,High,High,High,High
2026-02-11,INVE-B.ST,363.75,10.69,-1.12,Neutral,Neutral,Neutral,Neutral
2026-02-11,LUG.ST,723.5,12,-14.44,Neutral,Neutral,Neutral,Neutral
2026-02-11,LUMI.ST,229.2,7.34,-5.28,Neutral,Neutral,Neutral,Neutral
2026-02-11,NDA-SE.ST,176.75,2.45,-2.87,Neutral,Neutral,Neutral,Neutral
2026-02-11,SAAB-B.ST,643.4,1.74,-13.59,Neutral,Neutral,Neutral,Neutral
2026-02-11,SEB-A.ST,193.2,1.73,-6.14,Neutral,Neutral,Neutral,Neutral
2026-02-11,SHB-B.ST,241.4,5.28,-1.65,Neutral,Neutral,Neutral,Neutral
2026-02-11,SWED-A.ST,352.4,4,-2.12,Neutral,Neutral,Neutral,Neutral
2026-02-11,VOLV-B.ST,348.4,17.43,-2.23,Neutral,High,Neutral,Neutral
2026-02-12,ABB.ST,806,23.84,-3.53,Neutral,Neutral,Neutral,Neutral
2026-02-12,AZN.ST,1815,12.93,1.37,Neutral,Neutral,Neutral,High
2026-02-12,INVE-B.ST,361,9.89,-2.25,Neutral,Neutral,Neutral,Neutral
2026-02-12,LUG.ST,691,7.79,-17.7,Neutral,Neutral,Neutral,Neutral
2026-02-12,LUMI.ST,226.6,6.19,-6.29,Neutral,Neutral,Neutral,Neutral
2026-02-12,NDA-SE.ST,174.15,1.08,-4.08,High,High,Neutral,Neutral
2026-02-12,SAAB-B.ST,627.7,0.72,-15.97,Neutral,Neutral,Neutral,Neutral
2026-02-12,SEB-A.ST,191,1.03,-7.11,Neutral,Neutral,Neutral,Neutral
2026-02-12,SHB-B.ST,236.4,3.14,-3.6,Neutral,High,Neutral,Neutral
2026-02-12,SWED-A.ST,346.3,2.17,-3.81,Neutral,High,Neutral,Neutral
2026-02-12,VOLV-B.ST,348.2,17.1,-3,Neutral,Neutral,Neutral,Neutral
2026-02-13,ABB.ST,816.4,25.16,-3.35,Neutral,Neutral,Neutral,Neutral
2026-02-13,AZN.ST,1834.5,14.97,1.26,Neutral,Neutral,Neutral,High
2026-02-13,INVE-B.ST,358.8,9.21,-3.09,Neutral,Neutral,Neutral,Neutral
2026-02-13,LUG.ST,707.5,10.86,-15.3,Neutral,Neutral,Neutral,Neutral
2026-02-13,LUMI.ST,229.4,7.44,-5.19,Neutral,Neutral,Neutral,Neutral
2026-02-13,NDA-SE.ST,171.6,0.04,-5.44,Neutral,High,High,High
2026-02-13,SAAB-B.ST,638.7,3.43,-14.36,Neutral,Neutral,Neutral,Neutral
2026-02-13,SEB-A.ST,188.8,0.5,-8.15,Neutral,High,Neutral,High
2026-02-13,SHB-B.ST,234.4,2.36,-4.23,Neutral,Neutral,Neutral,Neutral
2026-02-13,SWED-A.ST,340.5,0.78,-5.5,Neutral,High,Neutral,Neutral
2026-02-13,VOLV-B.ST,343.7,14.92,-4.62,Neutral,Neutral,Neutral,Neutral
2026-02-16,ABB.ST,818.4,24.55,-3.97,Neutral,Neutral,Neutral,Neutral
2026-02-16,AZN.ST,1837.5,15.81,0.3,Neutral,Neutral,Neutral,Neutral
2026-02-16,INVE-B.ST,361.25,9.46,-2.68,Neutral,Neutral,Neutral,Neutral
2026-02-16,LUG.ST,710,11.4,-14.18,Neutral,Neutral,Neutral,Neutral
2026-02-16,LUMI.ST,232.2,8.76,-4.09,Neutral,Neutral,Neutral,Neutral
2026-02-16,NDA-SE.ST,174.75,1.96,-3.69,Neutral,Neutral,High,High
2026-02-16,SAAB-B.ST,625,2.28,-15.81,Neutral,Neutral,Neutral,Neutral
2026-02-16,SEB-A.ST,191.6,2.3,-6.76,Neutral,Neutral,Neutral,Neutral
2026-02-16,SHB-B.ST,240.8,5.05,-1.78,Neutral,Neutral,Neutral,Neutral
2026-02-16,SWED-A.ST,345.1,2,-4.19,Neutral,Neutral,Neutral,Neutral
2026-02-16,VOLV-B.ST,343.2,13.51,-4.87,Neutral,Neutral,Neutral,Neutral
2026-02-17,ABB.ST,815.2,22.72,-4.92,Neutral,Neutral,Neutral,Neutral
2026-02-17,AZN.ST,1886,19.49,1.23,Neutral,Neutral,Neutral,Neutral
2026-02-17,INVE-B.ST,362,9.25,-2.74,Neutral,Neutral,Neutral,Neutral
2026-02-17,LUG.ST,690.5,8.52,-15.47,Neutral,Neutral,Neutral,Neutral
2026-02-17,LUMI.ST,219.6,3.3,-9.19,High,High,High,High
2026-02-17,NDA-SE.ST,176.2,2.79,-2.9,Neutral,Neutral,Neutral,Neutral
2026-02-17,SAAB-B.ST,627.6,3.33,-14.71,Neutral,Neutral,Neutral,Neutral
2026-02-17,SEB-A.ST,193.6,3.51,-5.73,Neutral,Neutral,Neutral,Neutral
2026-02-17,SHB-B.ST,241,4.74,-1.75,Neutral,Neutral,Neutral,Neutral
2026-02-17,SWED-A.ST,348.2,2.65,-3.26,Neutral,Neutral,Neutral,Neutral
2026-02-17,VOLV-B.ST,341,11.22,-5.31,Neutral,Neutral,Neutral,Neutral
2026-02-18,ABB.ST,823.2,22.03,-4.4,Neutral,Neutral,Neutral,Neutral
2026-02-18,AZN.ST,1897,20.18,0.4,Neutral,Neutral,Neutral,Neutral
2026-02-18,INVE-B.ST,367.75,10.5,-1.6,Neutral,Neutral,Neutral,Neutral
2026-02-18,LUG.ST,704,10.83,-13.15,Neutral,Neutral,Neutral,Neutral
2026-02-18,LUMI.ST,230,7.68,-4,Neutral,Neutral,Neutral,Neutral
2026-02-18,NDA-SE.ST,178,3.8,-1.98,Neutral,Neutral,Neutral,Neutral
2026-02-18,SAAB-B.ST,653.8,7.53,-10.24,Neutral,Neutral,Neutral,Neutral
2026-02-18,SEB-A.ST,195.4,4.52,-4.71,Neutral,Neutral,Neutral,Neutral
2026-02-18,SHB-B.ST,242.6,5.03,-1.2,Neutral,Neutral,Neutral,Neutral
2026-02-18,SWED-A.ST,351.5,3.48,-2.39,Neutral,Neutral,Neutral,Neutral
2026-02-18,VOLV-B.ST,345.7,11.59,-4.06,Neutral,Neutral,Neutral,Neutral
2026-02-19,ABB.ST,818.2,18.79,-4.95,Neutral,Neutral,Neutral,Neutral
2026-02-19,AZN.ST,1862,17.59,-2.26,Neutral,Neutral,Neutral,Neutral
2026-02-19,INVE-B.ST,365.55,9.29,-2.44,Neutral,Neutral,Neutral,Neutral
2026-02-19,LUG.ST,714,12.51,-11.45,Neutral,Neutral,Neutral,Neutral
2026-02-19,LUMI.ST,234.2,8.79,-2.35,Neutral,Neutral,Neutral,Neutral
2026-02-19,NDA-SE.ST,176.45,2.88,-2.65,Neutral,Neutral,Neutral,Neutral
2026-02-19,SAAB-B.ST,672.9,10.68,-7.38,Neutral,Neutral,Neutral,Neutral
2026-02-19,SEB-A.ST,193,3.25,-5.45,Neutral,Neutral,Neutral,Neutral
2026-02-19,SHB-B.ST,241.4,4.49,-1.8,Neutral,Neutral,Neutral,Neutral
2026-02-19,SWED-A.ST,347.3,2.29,-3.54,Neutral,Neutral,Neutral,Neutral
2026-02-19,VOLV-B.ST,347.2,11.12,-3.77,Neutral,Neutral,Neutral,Neutral
2026-02-20,ABB.ST,819,16.17,-4.58,Neutral,Neutral,Neutral,Neutral
2026-02-20,AZN.ST,1867.5,17.46,-2.69,Neutral,Neutral,Neutral,Neutral
2026-02-20,INVE-B.ST,368,9.37,-2.02,Neutral,Neutral,Neutral,Neutral
2026-02-20,LUG.ST,700.5,10.32,-12.21,High,High,Neutral,Neutral
2026-02-20,LUMI.ST,253.2,18.86,3.2,High,High,High,High
2026-02-20,NDA-SE.ST,179.1,4.43,-1.34,Neutral,Neutral,Neutral,Neutral
2026-02-20,SAAB-B.ST,669.4,9.67,-6.92,Neutral,Neutral,Neutral,Neutral
2026-02-20,SEB-A.ST,196,4.82,-3.74,Neutral,Neutral,Neutral,Neutral
2026-02-20,SHB-B.ST,245,6.08,-0.7,Neutral,Neutral,Neutral,Neutral
2026-02-20,SWED-A.ST,348.7,2.45,-3.09,Neutral,Neutral,Neutral,Neutral
2026-02-20,VOLV-B.ST,351.1,11.24,-2.81,Neutral,Neutral,Neutral,Neutral
2026-02-23,ABB.ST,816.8,13.19,-4.37,Neutral,Neutral,Neutral,Neutral
2026-02-23,AZN.ST,1874,17.5,-3.06,Neutral,Neutral,Neutral,Neutral
2026-02-23,INVE-B.ST,368.05,8.52,-2.09,Neutral,Neutral,Neutral,Neutral
2026-02-23,LUG.ST,752.5,17.21,-4.15,High,High,High,High
2026-02-23,LUMI.ST,266,27.85,4.9,Neutral,Neutral,High,High
2026-02-23,NDA-SE.ST,178.85,4.29,-1.53,Neutral,Neutral,Neutral,Neutral
2026-02-23,SAAB-B.ST,649.4,6.44,-9.09,Neutral,Neutral,Neutral,Neutral
2026-02-23,SEB-A.ST,194.6,4,-4.05,Neutral,Neutral,Neutral,Neutral
2026-02-23,SHB-B.ST,242.8,4.92,-1.73,Neutral,Neutral,Neutral,Neutral
2026-02-23,SWED-A.ST,349,2.39,-2.99,Neutral,Neutral,Neutral,Neutral
2026-02-23,VOLV-B.ST,350.1,9.62,-3,Neutral,Neutral,Neutral,Neutral
2026-02-24,ABB.ST,826.8,12.21,-2.83,Neutral,Neutral,Neutral,Neutral
2026-02-24,AZN.ST,1872.5,16.96,-3.73,Neutral,Neutral,Neutral,Neutral
2026-02-24,INVE-B.ST,370.7,8.6,-1.58,Neutral,Neutral,Neutral,Neutral
2026-02-24,LUG.ST,778,21.3,-1.05,Neutral,Neutral,High,Neutral
2026-02-24,LUMI.ST,286.6,43.08,7.38,Neutral,Neutral,High,High
2026-02-24,NDA-SE.ST,177.35,3.37,-2.18,Neutral,Neutral,Neutral,Neutral
2026-02-24,SAAB-B.ST,657.9,7.29,-6.75,Neutral,Neutral,Neutral,Neutral
2026-02-24,SEB-A.ST,193.3,2.96,-3.89,Neutral,Neutral,Neutral,Neutral
2026-02-24,SHB-B.ST,238.2,2.89,-3.59,Neutral,Neutral,High,High
2026-02-24,SWED-A.ST,346,1.64,-3.8,Neutral,Neutral,Neutral,Neutral
2026-02-24,VOLV-B.ST,353.2,9.04,-1.94,Neutral,Neutral,Neutral,Neutral
2026-02-25,ABB.ST,835.4,10.32,-0.95,Neutral,Neutral,Neutral,Neutral
2026-02-25,AZN.ST,1857,14.91,-4.77,Neutral,Neutral,Neutral,Neutral
2026-02-25,INVE-B.ST,372.45,8.11,-1.15,Neutral,Neutral,Neutral,Neutral
2026-02-25,LUG.ST,819.5,28.45,3.57,Neutral,Neutral,Neutral,Neutral
2026-02-25,LUMI.ST,295.4,52.38,5.68,Neutral,Neutral,High,High
2026-02-25,NDA-SE.ST,178.2,3.86,-1.76,Neutral,Neutral,Neutral,Neutral
2026-02-25,SAAB-B.ST,648.6,5.38,-7,Neutral,Neutral,Neutral,Neutral
2026-02-25,SEB-A.ST,195.5,3.69,-2.06,Neutral,Neutral,Neutral,Neutral
2026-02-25,SHB-B.ST,242.4,4.52,-2,Neutral,Neutral,Neutral,Neutral
2026-02-25,SWED-A.ST,351.7,3.21,-2.26,Neutral,Neutral,Neutral,Neutral
2026-02-25,VOLV-B.ST,349.8,6.96,-2.75,Neutral,Neutral,Neutral,Neutral
2026-02-26,ABB.ST,831,9.05,-1.7,Neutral,Neutral,Neutral,Neutral
2026-02-26,AZN.ST,1845.5,12.79,-5.35,Neutral,Neutral,Neutral,Neutral
2026-02-26,INVE-B.ST,374.9,8,-0.65,Neutral,Neutral,Neutral,Neutral
2026-02-26,LUG.ST,810,27.8,1.49,Neutral,Neutral,Neutral,Neutral
2026-02-26,LUMI.ST,278.4,44.83,-2.42,Neutral,High,Neutral,High
2026-02-26,NDA-SE.ST,177.5,2.89,-1.98,Neutral,Neutral,Neutral,Neutral
2026-02-26,SAAB-B.ST,651.2,5.39,-5.67,Neutral,Neutral,Neutral,Neutral
2026-02-26,SEB-A.ST,195.85,3.43,-1.82,Neutral,Neutral,Neutral,Neutral
2026-02-26,SHB-B.ST,241.8,3.68,-2.12,Neutral,Neutral,Neutral,Neutral
2026-02-26,SWED-A.ST,350,2.58,-2.73,Neutral,Neutral,Neutral,Neutral
2026-02-26,VOLV-B.ST,350.4,5.84,-2.22,Neutral,Neutral,Neutral,Neutral